dataset,n,label,delta
ednet_kt1,7,1,0.03333333333333334
ednet_kt1,4,1,0.07142857142857142
ednet_kt1,12,1,0.028571428571428574
ednet_kt1,9,1,0.03787878787878788
ednet_kt1,1,1,0.08333333333333334
ednet_kt1,12,1,0.023809523809523805
ednet_kt1,4,1,0.023809523809523805
ednet_kt1,10,1,0.025641025641025644
ednet_kt1,9,1,0.04545454545454545
ednet_kt1,3,1,0.13333333333333333
ednet_kt1,10,1,0.025641025641025644
ednet_kt1,12,1,0.05714285714285715
ednet_kt1,4,1,0.07142857142857142
ednet_kt1,9,0,-0.05303030303030303
ednet_kt1,4,1,0.07142857142857142
ednet_kt1,3,0,-0.13333333333333333
ednet_kt1,6,1,0.041666666666666664
ednet_kt1,3,1,0.033333333333333326
ednet_kt1,11,1,0.03846153846153846
ednet_kt1,5,1,0.053571428571428575
ednet_kt1,8,1,0.018181818181818177
ednet_kt1,8,0,-0.045454545454545456
ednet_kt1,10,1,0.03205128205128205
ednet_kt1,6,1,0.041666666666666664
ednet_kt1,10,1,0.03205128205128205
ednet_kt1,6,1,0.013888888888888888
ednet_kt1,7,1,0.06666666666666668
ednet_kt1,10,0,-0.06410256410256411
ednet_kt1,6,1,0.041666666666666664
ednet_kt1,0,0,-0.16666666666666666
ednet_kt1,11,1,0.02747252747252747
ednet_kt1,10,0,-0.02564102564102564
ednet_kt1,8,1,0.045454545454545456
ednet_kt1,12,1,0.04285714285714285
ednet_kt1,5,1,0.053571428571428575
ednet_kt1,7,0,-0.06666666666666667
ednet_kt1,8,0,-0.045454545454545456
ednet_kt1,9,0,-0.04545454545454545
ednet_kt1,12,0,-0.03809523809523809
ednet_kt1,9,0,-0.06060606060606061
ednet_kt1,11,1,0.03296703296703297
ednet_kt1,3,1,0.06666666666666667
ednet_kt1,1,1,0.08333333333333334
ednet_kt1,11,1,0.03846153846153846
ednet_kt1,8,1,0.02727272727272728
ednet_kt1,2,1,0.1
ednet_kt1,11,1,0.01098901098901099
ednet_kt1,3,1,0.033333333333333326
ednet_kt1,4,1,0.09523809523809525
ednet_kt1,10,1,0.0064102564102564135
ednet_kt1,7,1,0.05555555555555556
ednet_kt1,4,0,-0.09523809523809523
ednet_kt1,7,0,-0.07777777777777778
ednet_kt1,11,1,0.01098901098901099
ednet_kt1,7,1,0.03333333333333334
ednet_kt1,12,1,0.014285714285714287
ednet_kt1,8,0,-0.06363636363636363
ednet_kt1,9,1,0.04545454545454545
ednet_kt1,10,0,-0.038461538461538464
ednet_kt1,2,0,-0.05
ednet_kt1,8,0,-0.018181818181818184
ednet_kt1,9,1,0.03787878787878788
ednet_kt1,10,1,0.03205128205128205
ednet_kt1,12,0,-0.019047619047619046
ednet_kt1,8,1,0.03636363636363637
ednet_kt1,8,0,-0.05454545454545454
ednet_kt1,10,1,0.057692307692307696
ednet_kt1,0,0,-0.16666666666666666
ednet_kt1,12,1,0.019047619047619046
ednet_kt1,2,1,0.05
ednet_kt1,8,0,-0.045454545454545456
ednet_kt1,1,1,0.08333333333333334
ednet_kt1,0,1,0.16666666666666666
ednet_kt1,8,0,-0.02727272727272727
ednet_kt1,12,0,-0.03333333333333333
ednet_kt1,11,1,0.04945054945054945
ednet_kt1,12,0,-0.05714285714285714
ednet_kt1,10,1,0.03205128205128205
ednet_kt1,3,0,-0.03333333333333333
ednet_kt1,8,0,-0.045454545454545456
ednet_kt1,11,1,0.03296703296703297
ednet_kt1,5,1,0.053571428571428575
ednet_kt1,8,1,0.03636363636363637
ednet_kt1,12,1,0.023809523809523805
ednet_kt1,8,1,0.03636363636363637
ednet_kt1,5,1,0.07142857142857142
ednet_kt1,7,1,0.04444444444444444
ednet_kt1,2,1,0.1
ednet_kt1,5,1,0.08928571428571429
ednet_kt1,5,1,0.03571428571428571
ednet_kt1,2,1,0.05
ednet_kt1,6,0,-0.041666666666666664
ednet_kt1,11,1,0.02747252747252747
ednet_kt1,9,1,0.015151515151515147
ednet_kt1,8,0,-0.02727272727272727
ednet_kt1,10,1,0.03205128205128205
ednet_kt1,5,0,-0.08928571428571429
ednet_kt1,8,1,0.07272727272727274
ednet_kt1,10,0,-0.07051282051282051
ednet_kt1,1,1,0.08333333333333334
ednet_kt1,11,1,0.03296703296703297
ednet_kt1,8,1,0.03636363636363637
ednet_kt1,6,1,0.027777777777777776
ednet_kt1,3,0,-0.09999999999999999
ednet_kt1,10,1,0.019230769230769232
ednet_kt1,2,1,0.1
ednet_kt1,5,1,0.053571428571428575
ednet_kt1,8,1,0.05454545454545454
ednet_kt1,5,1,0.017857142857142863
ednet_kt1,12,0,-0.03333333333333333
ednet_kt1,11,1,0.02197802197802198
ednet_kt1,3,1,0.09999999999999999
ednet_kt1,7,1,0.04444444444444444
ednet_kt1,4,0,-0.047619047619047616
ednet_kt1,12,1,0.023809523809523805
ednet_kt1,12,1,0.019047619047619046
ednet_kt1,10,0,-0.057692307692307696
ednet_kt1,5,1,0.03571428571428571
ednet_kt1,5,0,-0.05357142857142857
ednet_kt1,0,1,0.16666666666666666
ednet_kt1,10,1,0.038461538461538464
ednet_kt1,11,1,0.03296703296703297
ednet_kt1,3,1,0.09999999999999999
ednet_kt1,7,0,-0.05555555555555556
ednet_kt1,0,1,0.16666666666666666
ednet_kt1,12,0,-0.04285714285714286
ednet_kt1,8,1,0.045454545454545456
ednet_kt1,8,0,-0.05454545454545454
ednet_kt1,4,1,0.04761904761904762
ednet_kt1,4,0,-0.07142857142857142
ednet_kt1,8,0,-0.03636363636363637
ednet_kt1,6,1,0.06944444444444445
ednet_kt1,6,0,-0.05555555555555555
ednet_kt1,9,1,0.05303030303030303
ednet_kt1,11,1,0.04395604395604396
ednet_kt1,11,0,-0.04395604395604396
ednet_kt1,7,1,0.011111111111111117
ednet_kt1,12,0,-0.04761904761904762
ednet_kt1,6,1,0.041666666666666664
ednet_kt1,9,0,-0.04545454545454545
ednet_kt1,3,1,0.06666666666666667
ednet_kt1,8,1,0.03636363636363637
ednet_kt1,8,0,-0.05454545454545454
ednet_kt1,4,1,0.023809523809523805
ednet_kt1,9,1,0.022727272727272724
ednet_kt1,0,0,-0.16666666666666666
ednet_kt1,2,0,-0.15
ednet_kt1,12,0,-0.02380952380952381
ednet_kt1,4,0,-0.07142857142857142
ednet_kt1,8,1,0.02727272727272728
ednet_kt1,12,0,-0.019047619047619046
ednet_kt1,12,1,0.028571428571428574
ednet_kt1,4,0,-0.09523809523809523
ednet_kt1,12,1,0.03809523809523809
ednet_kt1,10,0,-0.04487179487179487
ednet_kt1,2,1,0.1
ednet_kt1,6,1,0.027777777777777776
ednet_kt1,9,0,-0.04545454545454545
ednet_kt1,12,0,-0.04285714285714286
ednet_kt1,9,1,0.04545454545454545
ednet_kt1,4,0,-0.09523809523809523
ednet_kt1,3,1,0.06666666666666667
ednet_kt1,7,1,0.06666666666666668
ednet_kt1,5,1,0.053571428571428575
ednet_kt1,8,1,0.045454545454545456
ednet_kt1,10,1,0.05128205128205129
ednet_kt1,3,0,-0.09999999999999999
ednet_kt1,8,0,-0.05454545454545454
ednet_kt1,11,0,-0.04945054945054945
ednet_kt1,10,1,0.025641025641025644
ednet_kt1,5,1,0.053571428571428575
ednet_kt1,1,0,-0.08333333333333333
ednet_kt1,0,1,0.16666666666666666
ednet_kt1,10,0,-0.06410256410256411
ednet_kt1,10,0,-0.05128205128205128
ednet_kt1,12,1,0.028571428571428574
ednet_kt1,9,1,0.022727272727272724
ednet_kt1,10,1,0.025641025641025644
ednet_kt1,0,0,-0.16666666666666666
ednet_kt1,4,1,0.09523809523809525
ednet_kt1,2,1,0.1
ednet_kt1,2,1,0.1
ednet_kt1,5,1,0.053571428571428575
ednet_kt1,6,0,-0.06944444444444445
ednet_kt1,11,1,0.04395604395604396
ednet_kt1,8,1,0.02727272727272728
ednet_kt1,6,0,-0.05555555555555555
ednet_kt1,1,1,0.16666666666666669
ednet_kt1,12,1,0.028571428571428574
ednet_kt1,12,0,-0.02857142857142857
ednet_kt1,9,1,0.015151515151515147
ednet_kt1,5,1,0.017857142857142863
ednet_kt1,2,1,0.05
ednet_kt1,8,0,-0.045454545454545456
ednet_kt1,9,0,-0.030303030303030304
ednet_kt1,6,1,0.041666666666666664
ednet_kt1,6,1,0.05555555555555555
ednet_kt1,10,1,0.0064102564102564135
ednet_kt1,0,1,0.16666666666666666
ednet_kt1,9,1,0.04545454545454545
ednet_kt1,9,1,0.03787878787878788
ednet_kt1,3,0,-0.13333333333333333
ednet_kt1,10,1,0.025641025641025644
ednet_kt1,5,1,0.07142857142857142
ednet_kt1,8,1,0.018181818181818177
ednet_kt1,8,0,-0.009090909090909092
ednet_kt1,10,1,0.044871794871794865
ednet_kt1,1,0,-0.08333333333333333
ednet_kt1,4,0,-0.09523809523809523
ednet_kt1,10,1,0.038461538461538464
ednet_kt1,8,1,0.018181818181818177
ednet_kt1,5,1,0.03571428571428571
ednet_kt1,12,1,0.023809523809523805
ednet_kt1,7,0,-0.05555555555555556
ednet_kt1,3,0,-0.09999999999999999
ednet_kt1,9,1,0.030303030303030304
ednet_kt1,1,0,-0.16666666666666666
ednet_kt1,0,1,0.16666666666666666
ednet_kt1,6,1,0.06944444444444445
ednet_kt1,4,1,0.09523809523809525
ednet_kt1,12,0,-0.04285714285714286
ednet_kt1,10,1,0.012820512820512818
ednet_kt1,5,1,0.053571428571428575
ednet_kt1,12,1,0.03809523809523809
ednet_kt1,4,1,0.07142857142857142
ednet_kt1,4,1,0.07142857142857142
ednet_kt1,6,1,0.013888888888888888
ednet_kt1,11,1,0.02747252747252747
ednet_kt1,0,0,-0.16666666666666666
ednet_kt1,1,0,-0.08333333333333333
ednet_kt1,3,0,-0.06666666666666667
ednet_kt1,8,1,0.045454545454545456
ednet_kt1,3,1,0.033333333333333326
ednet_kt1,11,0,-0.027472527472527476
ednet_kt1,4,0,-0.11904761904761905
ednet_kt1,4,1,0.07142857142857142
ednet_kt1,9,0,-0.015151515151515152
ednet_kt1,12,1,0.019047619047619046
ednet_kt1,0,0,-0.16666666666666666
ednet_kt1,1,1,0.08333333333333334
ednet_kt1,12,1,0.028571428571428574
ednet_kt1,9,0,-0.03787878787878788
ednet_kt1,9,1,0.03787878787878788
ednet_kt1,6,1,0.06944444444444445
ednet_kt1,5,0,-0.07142857142857142
ednet_kt1,8,1,0.009090909090909089
ednet_kt1,8,0,-0.045454545454545456
ednet_kt1,2,1,0.1
ednet_kt1,12,0,-0.03333333333333333
ednet_kt1,2,1,0.05
ednet_kt1,9,1,0.022727272727272724
ednet_kt1,9,1,0.03787878787878788
ednet_kt1,5,1,0.07142857142857142
ednet_kt1,9,1,0.030303030303030304
ednet_kt1,11,1,0.01648351648351648
ednet_kt1,11,0,-0.03296703296703297
ednet_kt1,12,1,0.028571428571428574
ednet_kt1,2,1,0.15
ednet_kt1,4,0,-0.047619047619047616
ednet_kt1,7,1,0.04444444444444444
ednet_kt1,3,0,-0.09999999999999999
ednet_kt1,5,0,-0.05357142857142857
ednet_kt1,8,0,-0.06363636363636363
ednet_kt1,8,1,0.02727272727272728
ednet_kt1,2,1,0.05
ednet_kt1,9,1,0.04545454545454545
ednet_kt1,11,1,0.01648351648351648
ednet_kt1,12,1,0.03809523809523809
ednet_kt1,10,1,0.019230769230769232
ednet_kt1,3,1,0.06666666666666667
ednet_kt1,5,1,0.053571428571428575
ednet_kt1,4,1,0.04761904761904762
ednet_kt1,12,1,0.014285714285714287
ednet_kt1,7,1,0.04444444444444444
ednet_kt1,8,1,0.018181818181818177
ednet_kt1,8,1,0.045454545454545456
ednet_kt1,11,0,-0.04945054945054945
ednet_kt1,12,1,0.03333333333333333
ednet_kt1,9,0,-0.04545454545454545
ednet_kt1,4,1,0.07142857142857142
ednet_kt1,12,1,0.03333333333333333
ednet_kt1,9,0,-0.07575757575757576
ednet_kt1,10,1,0.03205128205128205
ednet_kt1,2,1,0.1
ednet_kt1,0,0,-0.16666666666666666
ednet_kt1,10,1,0.044871794871794865
ednet_kt1,2,1,0.05
ednet_kt1,12,0,-0.03333333333333333
ednet_kt1,11,1,0.01098901098901099
ednet_kt1,1,0,-0.08333333333333333
ednet_kt1,7,1,0.04444444444444444
ednet_kt1,8,1,0.03636363636363637
ednet_kt1,12,1,0.019047619047619046
ednet_kt1,9,1,0.03787878787878788
ednet_kt1,12,1,0.023809523809523805
ednet_kt1,11,0,-0.04945054945054945
ednet_kt1,5,0,-0.08928571428571429
ednet_kt1,4,1,0.04761904761904762
ednet_kt1,11,0,-0.04945054945054945
ednet_kt1,8,1,0.03636363636363637
ednet_kt1,2,1,0.1
ednet_kt1,0,1,0.16666666666666666
ednet_kt1,9,1,0.03787878787878788
ednet_kt1,12,1,0.03333333333333333
ednet_kt1,2,1,0.05
ednet_kt1,7,1,0.03333333333333334
ednet_kt1,9,1,0.06060606060606061
ednet_kt1,2,1,0.05
ednet_kt1,10,0,-0.038461538461538464
ednet_kt1,10,1,0.044871794871794865
ednet_kt1,4,0,-0.07142857142857142
ednet_kt1,12,0,-0.05238095238095238
ednet_kt1,6,1,0.027777777777777776
ednet_kt1,12,1,0.04761904761904762
ednet_kt1,2,1,0.1
ednet_kt1,10,0,-0.032051282051282055
ednet_kt1,0,1,0.16666666666666666
ednet_kt1,10,0,-0.019230769230769232
ednet_kt1,1,0,-0.16666666666666666
ednet_kt1,7,1,0.02222222222222222
ednet_kt1,6,1,0.06944444444444445
ednet_kt1,12,1,0.019047619047619046
ednet_kt1,7,0,-0.05555555555555556
ednet_kt1,7,0,-0.04444444444444444
ednet_kt1,5,0,-0.07142857142857142
ednet_kt1,12,1,0.009523809523809526
ednet_kt1,4,1,0.07142857142857142
ednet_kt1,5,1,0.03571428571428571
ednet_kt1,6,0,-0.05555555555555555
ednet_kt1,8,0,-0.05454545454545454
ednet_kt1,8,0,-0.045454545454545456
ednet_kt1,5,1,0.053571428571428575
ednet_kt1,5,1,0.053571428571428575
ednet_kt1,2,0,-0.05
ednet_kt1,11,0,-0.04395604395604396
ednet_kt1,2,0,-0.1
ednet_kt1,4,0,-0.047619047619047616
ednet_kt1,8,1,0.045454545454545456
ednet_kt1,6,0,-0.05555555555555555
ednet_kt1,7,1,0.03333333333333334
ednet_kt1,11,0,-0.04945054945054945
ednet_kt1,6,0,-0.06944444444444445
ednet_kt1,5,0,-0.07142857142857142
ednet_kt1,0,1,0.16666666666666666
ednet_kt1,8,1,0.018181818181818177
ednet_kt1,8,1,0.018181818181818177
ednet_kt1,3,0,-0.03333333333333333
ednet_kt1,5,0,-0.05357142857142857
ednet_kt1,5,1,0.053571428571428575
ednet_kt1,2,1,0.05
ednet_kt1,7,1,0.04444444444444444
ednet_kt1,9,1,0.022727272727272724
ednet_kt1,6,0,-0.06944444444444445
ednet_kt1,12,1,0.023809523809523805
ednet_kt1,12,1,0.009523809523809526
ednet_kt1,12,0,-0.02857142857142857
ednet_kt1,2,0,-0.15
ednet_kt1,3,1,0.06666666666666667
ednet_kt1,9,1,0.022727272727272724
ednet_kt1,10,0,-0.057692307692307696
ednet_kt1,5,1,0.03571428571428571
ednet_kt1,11,1,0.02747252747252747
ednet_kt1,10,0,-0.02564102564102564
ednet_kt1,5,1,0.03571428571428571
ednet_kt1,11,0,-0.03296703296703297
ednet_kt1,8,1,0.02727272727272728
ednet_kt1,1,0,-0.16666666666666666
ednet_kt1,4,0,-0.11904761904761905
ednet_kt1,2,1,0.1
ednet_kt1,12,1,0.023809523809523805
ednet_kt1,4,1,0.07142857142857142
ednet_kt1,7,1,0.05555555555555556
ednet_kt1,10,0,-0.057692307692307696
ednet_kt1,10,1,0.038461538461538464
ednet_kt1,5,1,0.10714285714285715
ednet_kt1,11,0,-0.04395604395604396
ednet_kt1,7,0,-0.06666666666666667
ednet_kt1,9,0,-0.04545454545454545
ednet_kt1,3,1,0.06666666666666667
ednet_kt1,10,1,0.025641025641025644
ednet_kt1,10,1,0.03205128205128205
ednet_kt1,2,1,0.1
ednet_kt1,4,1,0.04761904761904762
ednet_kt1,8,1,0.03636363636363637
ednet_kt1,12,0,-0.02857142857142857
ednet_kt1,10,1,0.03205128205128205
ednet_kt1,3,1,0.09999999999999999
ednet_kt1,3,1,0.06666666666666667
ednet_kt1,0,1,0.16666666666666666
ednet_kt1,6,1,0.013888888888888888
ednet_kt1,11,1,0.02197802197802198
ednet_kt1,12,1,0.023809523809523805
ednet_kt1,6,1,0.05555555555555555
ednet_kt1,9,1,0.06060606060606061
ednet_kt1,9,0,-0.05303030303030303
ednet_kt1,12,1,0.019047619047619046
ednet_kt1,8,0,-0.05454545454545454
ednet_kt1,11,1,0.02197802197802198
ednet_kt1,6,1,0.013888888888888888
ednet_kt1,5,0,-0.05357142857142857
ednet_kt1,12,1,0.028571428571428574
ednet_kt1,12,1,0.028571428571428574
ednet_kt1,4,0,-0.07142857142857142
ednet_kt1,8,0,-0.03636363636363637
ednet_kt1,9,1,0.022727272727272724
ednet_kt1,8,1,0.018181818181818177
ednet_kt1,11,1,0.03296703296703297
ednet_kt1,10,1,0.019230769230769232
ednet_kt1,3,0,-0.06666666666666667
ednet_kt1,8,1,0.03636363636363637
ednet_kt1,11,1,0.02197802197802198
ednet_kt1,7,0,-0.05555555555555556
ednet_kt1,9,0,-0.05303030303030303
ednet_kt1,5,0,-0.08928571428571429
ednet_kt1,0,0,-0.16666666666666666
ednet_kt1,5,0,-0.07142857142857142
ednet_kt1,7,0,-0.06666666666666667
ednet_kt1,8,1,0.05454545454545454
ednet_kt1,6,1,0.027777777777777776
ednet_kt1,3,0,-0.09999999999999999
ednet_kt1,3,1,0.033333333333333326
ednet_kt1,12,1,0.04285714285714285
ednet_kt1,12,1,0.023809523809523805
ednet_kt1,3,1,0.033333333333333326
ednet_kt1,8,1,0.018181818181818177
ednet_kt1,6,0,-0.05555555555555555
ednet_kt1,3,1,0.09999999999999999
ednet_kt1,11,1,0.03846153846153846
ednet_kt1,11,1,0.02747252747252747
ednet_kt1,7,0,-0.03333333333333333
ednet_kt1,2,1,0.05
ednet_kt1,10,1,0.025641025641025644
ednet_kt1,12,0,-0.05238095238095238
ednet_kt1,6,0,-0.041666666666666664
ednet_kt1,8,1,0.03636363636363637
ednet_kt1,3,0,-0.09999999999999999
ednet_kt1,12,1,0.019047619047619046
ednet_kt1,11,0,-0.03296703296703297
ednet_kt1,7,1,0.07777777777777778
ednet_kt1,0,0,-0.16666666666666666
ednet_kt1,11,0,-0.04945054945054945
ednet_kt1,2,1,0.1
ednet_kt1,9,1,0.03787878787878788
ednet_kt1,12,0,-0.02857142857142857
ednet_kt1,4,1,0.09523809523809525
ednet_kt1,3,1,0.033333333333333326
ednet_kt1,1,1,0.08333333333333334
ednet_kt1,8,1,0.02727272727272728
ednet_kt1,4,1,0.07142857142857142
ednet_kt1,4,1,0.04761904761904762
ednet_kt1,4,0,-0.09523809523809523
ednet_kt1,2,0,-0.1
ednet_kt1,3,1,0.06666666666666667
ednet_kt1,10,1,0.019230769230769232
ednet_kt1,3,1,0.09999999999999999
ednet_kt1,10,0,-0.038461538461538464
ednet_kt1,9,1,0.015151515151515147
ednet_kt1,4,1,0.023809523809523805
ednet_kt1,12,1,0.009523809523809526
ednet_kt1,9,1,0.030303030303030304
ednet_kt1,1,1,0.08333333333333334
ednet_kt1,7,0,-0.05555555555555556
ednet_kt1,11,1,0.02747252747252747
ednet_kt1,7,1,0.05555555555555556
ednet_kt1,6,1,0.06944444444444445
ednet_kt1,6,1,0.06944444444444445
ednet_kt1,12,1,0.023809523809523805
ednet_kt1,3,0,-0.09999999999999999
ednet_kt1,1,1,0.16666666666666669
ednet_kt1,3,1,0.033333333333333326
ednet_kt1,4,1,0.023809523809523805
ednet_kt1,8,0,-0.05454545454545454
ednet_kt1,9,1,0.022727272727272724
ednet_kt1,8,1,0.018181818181818177
ednet_kt1,3,0,-0.09999999999999999
ednet_kt1,12,0,-0.019047619047619046
ednet_kt1,9,1,0.030303030303030304
ednet_kt1,5,0,-0.05357142857142857
ednet_kt1,9,1,0.022727272727272724
ednet_kt1,4,1,0.09523809523809525
ednet_kt1,8,1,0.045454545454545456
ednet_kt1,3,0,-0.13333333333333333
ednet_kt1,5,1,0.017857142857142863
ednet_kt1,12,1,0.023809523809523805
ednet_kt1,8,1,0.03636363636363637
ednet_kt1,8,0,-0.045454545454545456
ednet_kt1,12,1,0.019047619047619046
ednet_kt1,7,0,-0.05555555555555556
ednet_kt1,10,0,-0.04487179487179487
ednet_kt1,3,1,0.06666666666666667
ednet_kt1,11,1,0.03296703296703297
ednet_kt1,7,1,0.04444444444444444
ednet_kt1,4,0,-0.09523809523809523
ednet_kt1,4,1,0.09523809523809525
ednet_kt1,7,1,0.04444444444444444
ednet_kt1,5,1,0.07142857142857142
ednet_kt1,6,1,0.041666666666666664
ednet_kt1,0,1,0.16666666666666666
ednet_kt1,2,1,0.05
ednet_kt1,7,0,-0.03333333333333333
ednet_kt1,10,1,0.057692307692307696
ednet_kt1,11,1,0.03296703296703297
ednet_kt1,10,1,0.019230769230769232
ednet_kt1,12,1,0.023809523809523805
ednet_kt1,11,1,0.02747252747252747
ednet_kt1,2,0,-0.15
ednet_kt1,6,1,0.041666666666666664
ednet_kt1,11,0,-0.027472527472527476
ednet_kt1,11,1,0.02747252747252747
ednet_kt1,12,1,0.028571428571428574
ednet_kt1,7,1,0.06666666666666668
ednet_kt1,7,1,0.02222222222222222
ednet_kt1,10,1,0.012820512820512818
ednet_kt1,8,1,0.02727272727272728
ednet_kt1,11,0,-0.03296703296703297
ednet_kt1,12,1,0.019047619047619046
ednet_kt1,11,1,0.02197802197802198
ednet_kt1,8,1,0.045454545454545456
ednet_kt1,10,0,-0.04487179487179487
ednet_kt1,8,1,0.03636363636363637
ednet_kt1,7,1,0.03333333333333334
ednet_kt1,5,1,0.053571428571428575
ednet_kt1,6,1,0.09722222222222222
ednet_kt1,8,1,0.018181818181818177
ednet_kt1,11,1,0.03296703296703297
ednet_kt1,6,1,0.013888888888888888
ednet_kt1,11,1,0.03296703296703297
ednet_kt1,3,0,-0.03333333333333333
ednet_kt1,7,1,0.02222222222222222
ednet_kt1,10,1,0.019230769230769232
ednet_kt1,5,1,0.017857142857142863
ednet_kt1,5,1,0.053571428571428575
ednet_kt1,7,1,0.06666666666666668
ednet_kt1,6,1,0.05555555555555555
ednet_kt1,5,0,-0.03571428571428571
ednet_kt1,1,1,0.08333333333333334
ednet_kt1,12,0,-0.04761904761904762
ednet_kt1,10,0,-0.038461538461538464
ednet_kt1,12,1,0.023809523809523805
ednet_kt1,3,1,0.06666666666666667
ednet_kt1,5,1,0.07142857142857142
ednet_kt1,0,1,0.16666666666666666
ednet_kt1,7,1,0.03333333333333334
ednet_kt1,6,0,-0.05555555555555555
ednet_kt1,4,1,0.023809523809523805
ednet_kt1,11,0,-0.03846153846153846
ednet_kt1,11,1,0.02747252747252747
ednet_kt1,7,1,0.03333333333333334
ednet_kt1,7,1,0.03333333333333334
ednet_kt1,12,1,0.023809523809523805
ednet_kt1,10,0,-0.05128205128205128
ednet_kt1,6,1,0.027777777777777776
ednet_kt1,10,1,0.012820512820512818
ednet_kt1,1,1,0.16666666666666669
ednet_kt1,4,0,-0.047619047619047616
ednet_kt1,4,0,-0.11904761904761905
ednet_kt1,2,1,0.05
ednet_kt1,8,1,0.02727272727272728
ednet_kt1,2,1,0.1
ednet_kt1,11,0,-0.04945054945054945
ednet_kt1,5,0,-0.017857142857142856
ednet_kt1,0,0,-0.16666666666666666
ednet_kt1,10,1,0.06410256410256411
ednet_kt1,11,1,0.03296703296703297
ednet_kt1,0,0,-0.16666666666666666
ednet_kt1,10,1,0.012820512820512818
ednet_kt1,12,1,0.028571428571428574
ednet_kt1,7,0,-0.07777777777777778
ednet_kt1,11,1,0.04395604395604396
ednet_kt1,7,1,0.04444444444444444
ednet_kt1,8,0,-0.06363636363636363
ednet_kt1,12,1,0.019047619047619046
ednet_kt1,12,0,-0.05238095238095238
ednet_kt1,6,0,-0.05555555555555555
ednet_kt1,5,1,0.03571428571428571
ednet_kt1,5,0,-0.03571428571428571
ednet_kt1,12,1,0.019047619047619046
ednet_kt1,4,1,0.07142857142857142
ednet_kt1,0,0,-0.16666666666666666
ednet_kt1,12,0,-0.04761904761904762
ednet_kt1,7,1,0.05555555555555556
ednet_kt1,10,1,0.044871794871794865
ednet_kt1,4,1,0.04761904761904762
ednet_kt1,11,0,-0.04395604395604396
ednet_kt1,9,1,0.022727272727272724
ednet_kt1,4,1,0.04761904761904762
ednet_kt1,9,1,0.030303030303030304
ednet_kt1,10,1,0.044871794871794865
ednet_kt1,10,1,0.038461538461538464
ednet_kt1,11,1,0.01098901098901099
ednet_kt1,3,1,0.06666666666666667
ednet_kt1,4,0,-0.047619047619047616
ednet_kt1,5,0,-0.05357142857142857
ednet_kt1,3,1,0.06666666666666667
ednet_kt1,11,1,0.02747252747252747
ednet_kt1,0,1,0.16666666666666666
ednet_kt1,12,1,0.019047619047619046
ednet_kt1,12,1,0.028571428571428574
ednet_kt1,10,1,0.012820512820512818
ednet_kt1,10,0,-0.05128205128205128
ednet_kt1,10,1,0.019230769230769232
ednet_kt1,6,1,0.027777777777777776
ednet_kt1,6,1,0.041666666666666664
ednet_kt1,8,1,0.05454545454545454
ednet_kt1,3,1,0.13333333333333333
ednet_kt1,10,1,0.012820512820512818
ednet_kt1,3,1,0.13333333333333333
ednet_kt1,10,1,0.044871794871794865
ednet_kt1,9,1,0.05303030303030303
ednet_kt1,3,1,0.06666666666666667
ednet_kt1,12,0,-0.04761904761904762
ednet_kt1,9,1,0.04545454545454545
ednet_kt1,3,1,0.09999999999999999
ednet_kt1,8,1,0.045454545454545456
ednet_kt1,2,1,0.05
ednet_kt1,4,0,-0.047619047619047616
ednet_kt1,3,1,0.033333333333333326
ednet_kt1,8,0,-0.03636363636363637
ednet_kt1,2,1,0.05
ednet_kt1,10,1,0.025641025641025644
ednet_kt1,8,1,0.06363636363636363
ednet_kt1,10,0,-0.05128205128205128
ednet_kt1,11,1,0.02747252747252747
ednet_kt1,3,1,0.06666666666666667
ednet_kt1,12,1,0.023809523809523805
ednet_kt1,5,1,0.017857142857142863
ednet_kt1,10,1,0.03205128205128205
ednet_kt1,1,1,0.08333333333333334
ednet_kt1,4,1,0.07142857142857142
ednet_kt1,5,1,0.053571428571428575
ednet_kt1,1,1,0.16666666666666669
ednet_kt1,5,1,0.053571428571428575
ednet_kt1,9,1,0.03787878787878788
ednet_kt1,12,1,0.03333333333333333
ednet_kt1,12,0,-0.03809523809523809
ednet_kt1,4,0,-0.047619047619047616
ednet_kt1,8,0,-0.045454545454545456
ednet_kt1,12,0,-0.04285714285714286
ednet_kt1,12,1,0.014285714285714287
ednet_kt1,12,0,-0.03333333333333333
ednet_kt1,4,1,0.04761904761904762
ednet_kt1,9,0,-0.04545454545454545
ednet_kt1,7,1,0.06666666666666668
ednet_kt1,10,1,0.012820512820512818
ednet_kt1,6,1,0.05555555555555555
